COURSENAME,COMBINED_TITLE,RESOURCE_TYPE,SUBJECTS
" small, medium and large ",media convergence: networked digital media in everyday life,book,online communication convergence medien multimedia everyday neue networked social medium network digital life
" small, medium and large ",mobile interface theory: embodied space and locative media,book,interface location space locative service base compute medium social theory aspect telecommunication embody mobile
 communication research ,media & society,book,mass society social culture aspect medium
 developing research skills and methods (oua) ,the essential guide to doing your research project,book,science essential methodology project social guide research
" primary curriculum iv (humanities and social science, science) ",empowering education: critical teaching for social change,book,80 thought united teach pedagogics state empower change school education social critical 10
 the developing mind ,journal of experimental psychology: general,journal,periodical journal psychology general experimental
 web analytics ,international journal of computers & technology,journal,journal technology computer international
 web analytics ,"the big (data) bang: policy, prospects, and challenges",article,prospect bang data big policy challenge
 web analytics ,machines dont have instincts: articulating the computational in journalism,article,journalism united law computational regulation state articulate dont instinct rule law machine
 managing strategic risk and projects ,strategic management journal,journal,strategic periodical business journal management
 ideas in education ,teaching: challenges & dilemmas,book,teach dilemma textbook australia challenge
 corporations law ,annotated competition and consumer legislation,book,legislation australia antitrust unfair consumer law annotate competition
" religion, politics, and society in sixteenth-century england ",the english reformation,book,england english reformation
 terrorism in a globalised world ,democracy and security,journal,security democracy
 materials chemistry ,physical chemistry,book,physical chemie chemistry textbook theoretical physikalische
 media projects ,how music works,book,music david 1952 byrne philosophy aesthetic work history criticism
 advanced business analysis and design ,process-aware information systems: bridging people and software through process technology,book,information computer aid system development software bridging people computer tool technology human engineering aware process interaction
 consulting and freelancing ,get the word out: entrepreneur magazines 98 marketing tips for promoting your business,book,behavior get business promote marketing word management magazine tip consumer 98 entrepreneur
 wellbeing ,global and societal implications of the diabetes epidemic,article,societal fiction science diabetes autobiography implication epidemic library global information analysis
 wellbeing ,"community wellbeing in an unwell world: trends, challenges, and possibilities",article,business company wellbeing trend usage unwell management possibility world challenge dynamic community
 wellbeing ,the geographical journal,journal,periodical geography geographical journal geografie
 microeconomics b ,the economic journal,journal,n economic journal r l c e p
 microeconomics b ,the five competitive forces that shape strategy,article,five statistic planning strategy victoria shopping shape australia competitive force center
 advanced criminal law ,law quarterly review,journal,ue periodical ce britain droit quarterly review great law
 researching legal remedies ,english reports full reprint vol. 77 - kings bench,journal,united book king vol state bench book reprint report review english 77 law full
 researching legal remedies ,governmentality: power and rule in modern society,book,science modern governmentality society structure foucault social 1926 rule michel power 1984
 abnormal behaviour ,this is madness: a critical look at psychiatry and the future of mental health services,book,look future service health madness britain psychiatry critical great mental
 women in asian societies ,"women, men and time in the forests of east kalimantan",article,woman periodical economic condition kalimantan precis east politics time serial men indonesia forest 1966 government
 women in asian societies ,headhunting and the social imagination in southeast asia,book,ceremony manner headhunting imagination southeastern custom asia southeast social violence rite
 women in asian societies ,a daughter of han: the autobiography of a chinese working woman,book,woman lao ning han autobiography work 1867 china custom class ai life chinese social biography woman daughter
 women in asian societies ,traditional balinese culture,book,indone civilisation island traditional indonesia balinese le bali civilization culture sie
 legal writing for lawyers ,winning words: a guide to persuasive writing for lawyers,book,rhetoric legal persuasion composition report write lawyer guide persuasive win word
" events, policy and evaluation ",journal of tourism studies,journal,tourism journal australia study research
 writing and creativity ,the penguin book of the city,book,story penguin town book fiction city short life
 writing and creativity ,crossroads: creative writing exercises in four genres,book,problem rhetoric literary exercise crossroad four write genre etc creative english language form
 writing and creativity ,the cambridge introduction to creative writing,book,problem rhetoric exercise write introduction etc creative english language cambridge
 contract law ,dominion law reports,journal,periodical dominion digest report etc canada law municipal
 sustainable tourism development ,international journal of tourism research,journal,periodical tourism journal tourismusforschung research international
 one health for biodiversity conservation ,revue scientifique et technique de loie,journal,medicine epidemiology periodical revue veterinary technique disease loie scientifique et animal communicable de
 integrated marketing communications ,international journal of sports marketing & sponsorship,journal,periodical journal marketing sport international sponsor sponsorship
 integrated marketing communications ,"integrated advertising, promotion, and marketing communications",book,communication communication marketing promotion advertising reclame integrate
 english in the primary curriculum ,english in education,journal,periodical teach english education language general study
 english in the primary curriculum ,teaching language in context,book,teach english language context study australian literacy
 introduction to psychological health and wellbeing ,handbook of research methods for nursing and health science,book,medicine science health methodology education method research handbook nursing
 ethics and professional responsibility ,lawyers professional responsibility,book,legal ethic discipline client lawyer attorney responsibility professional
 conservation medicine ,biodiversity and conservation,journal,periodical conservation wildlife biodiversity
 biological bases of behaviour ,an introduction to brain and behavior,book,behavior introduction neurophysiology textbook human brain aspect physiological
 art therapy with children and adolescents ,the humanistic psychologist,journal,periodical humaniste psychologie humanistic psychology riodiques psychologist pe
 art therapy with children and adolescents ,art therapy,journal,genre literature fiction literary therapy gypsum gothic nostalgia analysis art
 art therapy with children and adolescents ,journal of applied research in intellectual disabilities,journal,research periodical retardation journal mentally disability intellectual apply mental handicapped
 transitions to post carbon society ,environmental education research,journal,periodical education environmental research
 transitions to post carbon society ,oxford handbook of climate change and society,book,handbook oxford climate society change effect social change being human aspect environmental climatic
 introduction to indigenous popular culture ,overland,journal,periodical literature century 20th overland politics australia australian government
 radio presenting and producing ,journalism: ethics at work,book,child moral child ethic ethical development work clumsiness aspect journalism
 understanding international politics ,international relations theory: a critical introduction,book,relation science philosophy introduction critical theory international political
 understanding international politics ,international relations theories: discipline and diversity,book,relation discipline diversity theory research international australian
 understanding international politics ,introduction to international relations: theories and approaches,book,relation politik philosophy introduction approach theory internationale international
 web analytics ,"datafication, dataism and dataveillance: big data between scientific paradigm and ideology",article,urban ideology datafication understanding dataveillance study data big paradigm public scientific dataism
 web analytics ,computer,journal,periodical electronic society processing ieee computer data computer
 us policies and global security ,international journal,journal,relation periodical journal politics world international
 mixed methods and quantitative research ,"research design: qualitative, quantitative, and mixed methods approaches",book,science quantitative mixed statistical qualitative approach methodology social method research design
 advanced human resource perspectives ,cases in hr practice and strategy,book,case hr personnel management study australia case practice strategy
 introduction to tourism systems ,hosts and guests revisited: tourism issues of the 21st century,book,tourism century guest revisit host issue 21st study aufsatzsammlung case tourisme
 introduction to sustainable development ,environmental sciences,journal,periodical science environmental congress
 introduction to sustainable development ,our common future,book,future economic ecology development policy human aspect environmental common
 trauma counselling ,trauma: a practitioners guide to counselling,book,psychic health practitioner trauma counsel guide counsel treatment mental
 case conceptualisation and assessment in counselling ,understanding troubled minds,book,disorder illness therapy troubled mind understand treatment mental
 case conceptualisation and assessment in counselling ,between therapist and client: the new relationship,book,relation psychotherapy therapist client new patient professional psychotherapist relationship
 counselling adults ,couple therapy in australia: issues emerging from practice,book,relation psychotherapy couple therapy interpersonal emerge issue australia marital practice
" community, policy and change ",the australian policy handbook,book,handbook planning politics australia policy administration public australian political government
" community, policy and change ",public policy in the community,book,sociology power policy participation public political community
" community, policy and change ",creating us: community work with soul,book,sustainable create soul work development social u participation community
 religion and society ,qur?an and woman: rereading the sacred text from a womans perspective,book,woman qur text perspective sacred woman theology frau reread woman koran
 public health and epidemiology ,american journal of epidemiology,journal,epidemiology periodical american journal health public
 mediation ,resolving conflict,book,conflict mediation management solve problem resolve
 health policy in an australian context ,health care and public policy: an australian analysis,book,health australia policy public australian care medical analysis
 health policy in an australian context ,australian economic review,journal,periodical economic condition economics australia review policy australian
 media governance and the public sphere ,remix: making art and commerce thrive in the hybrid economy,book,united economic right make economy processing remix state copyright aspect commerce art thrive electronic data neighbor hybrid
 religion and popular culture ,the routledge companion to religion and popular culture,book,spirit religious popular energy religion routledge mind body culture earth gaia aspect companion
 living and learning with technology ,technologies education for the primary years,book,effective teach year technology training technology education teacher study primary
 web communication project ,"set quantifiable communication goals, objectives",article,goal communication commentary set opinion news general interest quantifiable objective
 web communication project ,exploring the role of ethics in public relations program evaluation,article,personal loan industry economy role evaluation relation ethic service fringe program aspect explore social financial public
 web communication project ,journal of financial planning,journal,periodical journal planning finance financial investment personal
 issues and crisis management ,organisational behaviour and management,book,behavior organizational zealand behaviour new australia management organisational
 counselling children and adolescents ,infant mental health journal,journal,nourrissons child periodical journal health psychologie psychology riodiques psychiatry infant mental pe
 the developing mind ,trends in cognitive sciences,journal,cognitive periodical science cognitie science trend
 health across the lifespan 1 ,the clinical placement: an essential guide for nursing students,book,high student teach essential textbook placement guide study clinical nursing
 introduction to livestock science ,lameness in cattle,book,cattle disease lameness
 public relations in society ,culture and public relations: links and implications,book,intercultural relation communication cultural implication study link culture public cross
 statistical design and data analysis ,mathematical formulae and statistical tables for tertiary institutions,book,formula table statistic statistical mathematical mathematics tertiary institution
 health economics and finance ,health policy,journal,periodical health delivery education policy care medical
" small, medium and large ",communication and new media: from broadcast to narrowcast,book,communication mass dia narrowcast broadcast new medium
 managing a global business ,dragon multinationals: new players in 21st century globalization,article,enterprise business century dragon 21st new player globalization international multinationals
 teaching humanities and social sciences in early childhood and primary ,rethinking schools,journal,rethink urban periodical united state school education public
 environmental assessment and management ,ecosystems,journal,periodical ecosystem ecosystem biotic community management
 wildlife biology ,wildlife research,journal,periodical management australia wildlife research zoology
 gender in asian societies ,theorising chinese masculinity: society and gender in china,book,masculinity chinese china society gender men theorise
 gender in asian societies ,"gender and tribe: women, land and forests in jharkhand",book,woman sexual jharkhand economic condition land gender india tribe labor tribe forest division schedule
 gender in asian societies ,the javanese family,book,kinship javanese family verwantschap java
 gender in asian societies ,the burma spring: aung san suu kyi and the new struggle for the soul of a nation,book,woman kyi struggle san 1988 soul politics nation new spring suu politician aung burma biography government
 gender in asian societies ,reversed realities: gender hierarchies in development thought,book,problem 73 population reality gender development 08 reverse thought vrouwen policy hierarchy ethnology
 gender in asian societies ,concept of control is rejected,article,biological reject protection concept plant organic control
 health law ,the patient and the practitioner: health law and ethics in australia,book,ethic health legislation physician australia patient practitioner law medical
 transition to teaching ,educational psychology for learning and teaching,book,teach educational psychology study australian learn
 entrepreneurship and innovation management ,"designing and managing the supply chain: concepts, strategies, and case studies",book,industrial strategy physical good case concept design marketing management supply chain procurement distribution channel manage study
 great books past and present 2 ,research in african literatures,journal,litte african literature periodical africaine rature et riodiques history criticism literature critique research pe histoire
 animal behaviour and welfare ,ethics of animal use,book,animal moral ethic ethical welfare tierethik aspect experimentation use
 preparing for professional community practice ,learning and mobilising for community development: a radical tradition of community-based education and training,book,radical service base work development fieldwork training mobilise tradition education social learn community
 water conservation and auditing ,water auditing and water conservation,book,hydraulic conservation consumption water audit measurement
 sustainable urban communities (oua) ,australian geographer,journal,geografie ographie ge geographer riodiques australien australian pe
 veterinary structure and function ii ,textbook of veterinary internal medicine: diseases of the dog and the cat,book,medicine textbook dog veterinary disease dog cat cat internal
 foundations of communication ,messages: an introduction to communication,book,communication discipline message introduction study social language art medium
 veterinary structure and function i ,functional anatomy of the vertebrates: an evolutionary perspective,book,evolution perspective comparative anatomy evolutionary vertebrate functional
 mining and natural resources law ,australian mining and petroleum law association yearbook,journal,periodical petroleum legislation australian mining australia association yearbook law
 sports practicum ,"sport, education and society",journal,periodical physical society training sport sport education school
 facilitating lifelong learning ,innovative higher education,journal,high united periodical state education history innovative
 facilitating lifelong learning ,effective college and university teaching : strategies and tactics for the new professoriate,book,tactic united effective strategy teach state community college new professional professoriate university learn
 facilitating lifelong learning ,tools for teaching,book,united teach state planning manual college etc classroom curriculum management tool handbook
" anthropology, society and culture ",cultural anthropology: a perspective on the human condition,book,anthropology condition perspective cultural human ethnology
" anthropology, society and culture ",a learning companion : your guide to practising independent learning,book,problem orientation exercise skill student practise manual college etc independent guide handbook study companion learn
 veterinary structure and function iv ,clinical physiology of acid-base and electrolyte disorders,book,imbalance disorder base acid physiology water clinical electrolyte balance
 veterinary structure and function iv ,color atlas of clinical anatomy of the dog & cat,book,cat dog anatomy dog atlas cat clinical atlas color
" audiences, users and participants ",communication and class struggle: an anthology in 2 volumes,book,2 communication struggle mass politics volume anthology social class aspect medium political
" audiences, users and participants ",fundamentals of media effects,book,united state mass social fundamental effect aspect medium influence political
 environmental monitoring ,monitoring for conservation and ecology,book,nature ecology conservation monitoring environmental
 christology ,luthers works,book,church lutheran doctrine interpretation early luther work etc history theology 1800 criticism bible
 christology ,pacifica: australasian theological studies,journal,n l australasian u h pacifica c r theological g study e p
 organic and biological chemistry i ,organic chemistry,book,organic textbook chemistry science
 creative ways to work with community (oua) ,why warriors lie down & die: towards an understanding of why the aboriginal people of arnhem land face the greatest crisis in health and education since european contact : djambatj mala,book,people european territory die contact australian mala yolngu crisis hygiene northern face warrior land since towards education aboriginal understand australian arnhem health djambatj lie great
 creative ways to work with community (oua) ,community practices in australia,book,practice development community australia organization
 introduction to psychological research methods ,research methods and statistics in psychology,book,statistic methodology psychology method research psychometrics
 britain in the reformation era ,"princes, pastors, and people: the church and religion in england, 1529-1689",book,church 16th century prince england people pastor religion history 1529 anglican 1689 17th communion
 practical methods of instruction for secondary school science and mathematics ,teacher development,journal,plan periodical carrie development training teacher riodiques career teacher de pe
 international finance ,multinational business finance,book,enterprise business finance multinational international
 communicating global issues ,generation next: becoming socially enterprising,book,socially next sociology enterprising generation responsibility australian environmental become
 the healthy human body 1 ,the western nurse,journal,salary periodical nurse labor etc agreement nurse australia western collective union
 teaching drama ,theatre for young people: a sense of occasion,book,e sense occasion n h young r theatre l people c
 wellbeing (oua) ,a wandering mind is an unhappy mind,article,unhappy meditation mood mind wander
 health policy and governance ,the handbook of global health policy,book,handbook health public globalization cooperation world aspect global policy international
 foundations of effective leadership ,leadership,journal,periodical california management education leadership school organization
 applied photovoltaics ,handbook of photovoltaic science and engineering,book,photovoltaic science generation manual etc engineering handbook handbook power cell
 environmental management ,biodiversity conservation and the extinction of experience,article,experience conservation industry outdoor method amusement biodiversity aspect extinction environmental recreation
 learning and teaching ,eight ways at once,book,educational way psychology education cognition ability eight group
 learning and teaching ,effective teaching strategies: lessons from research and practice,book,lesson strategy effective teach training classroom management teacher practice research
 learning and teaching ,behind every good student is a good teacher,article,student behind good every teacher
 learners and learning environments ,professional educator,journal,periodical tudiant training educator tre professional teacher e mai
 community and social policy ,talking policy: how social policy is made,book,australia social talk policy make
 practical methods of instruction ,direct instruction revisited: a key model for instructional technology,article,queensland government revisit direct key technology new wale model alberta south instruction instructional
 practical methods of instruction ,appreciative inquiry in the graduate classroom: making group dynamics a practical topic to address,article,appreciative inquiry practical classroom graduate make address topic dynamic group
 practical methods of instruction ,diversity and motivation : culturally responsive teaching,book,group united culturally responsive teach state minority diversity education cultuur motivation
 the creeds (100-500 ce) ,"christianity in late antiquity, 300-450 c.e.: a reader",book,christianity literature early 30 christian ca reader 450 primitive church 600 antiquity history c e late 300
 anthropology and its others ,the rise of anthropological theory: a history of theories of culture,book,anthropological theory history rise culture theory ethnology
 principles of wildlife epidemiology and disease risk analysis ,transboundary and emerging diseases,journal,epidemiology periodical veterinary disease emerge transboundary zoonosis
 nursing management of chronic illness ,journal of pain and symptom management,journal,periodical journal palliative pain management symptom care
 the second world war in europe ,nazi germany: a new history,book,hitler 1889 nazi national new socialism history 1933 germany adolf 1945
 the second world war in europe ,twelve turning points of the second world war,book,second campaign war military twelve point world 1939 turn 1945
 public policy and international affairs foundations ,society and economy,journal,business periodical ethic society economy economics hungary
 water and earth science ,soil science: an introduction to the properties and management of new zealand soils,book,soil soil science composition introduction zealand management new organic calcium property colloid
 advanced crop and pasture science ,crop ecology: productivity and management in agricultural systems,book,crop productivity agriculture ecology management agricultural system
 policing and crime prevention ,journal of contemporary criminal justice,journal,journal contemporary criminal justice
 advanced research methods ,a companion to ethics,book,ethic social companion
 advanced research methods ,social text,journal,united periodical state condition social 1980 text
 complexities of health and illness across the lifespan 1 ,australian nursing and midwifery journal,journal,journal midwifery australian nursing
 complexities of health and illness across the lifespan 1 ,emergency and trauma care: for nurses and paramedics,book,traumatology nurse emergency manual assessment etc trauma paramedic handbook care nursing
 media audiences ,audiences and publics: when cultural engagement matters for the public sphere,book,public cultural economic mass audience sphere matter social public aspect medium europe engagement
 media audiences ,audience evolution: new technologies and the transformation of media audiences,book,innovation evolution science mass audience technology technological audience transformation study social new medium digital
 media audiences ,"reading the romance: women, patriarchy, and popular literature",book,woman literature sex reading popular patriarchy role romance
" culture, communities and sustainability in asia ",revisiting rural places: pathways to poverty and prosperity in southeast asia,book,reform rural land place poor development pathway southeast asia prosperity revisit poverty
" culture, communities and sustainability in asia ","community, environment and local governance in indonesia: locating the commonweal",book,government locate indonesie indonesia community management governance commonweal natural environment local resource
" culture, communities and sustainability in asia ",conserving nature in culture: case studies from southeast asia,book,nature conserve ecology conservation southeastern study asia southeast culture human case biodiversity
" culture, communities and sustainability in asia ",indonesia beyond the waters edge: managing an archipelagic state,book,indonesia congress edge archipelago beyond manage state water security measure territorial archipelagic shipping
 complexities of health and illness across the lifespan 2 ,pillitteris child and family health nursing in australia and new zealand,book,child health pillitteris pediatric zealand australia new family nursing
 leading the engaged enterprise ,teaching smart people how to learn,article,1923 argyris teach ethic chris philosophy educational learn smart people professional teacher leadership
 leading the engaged enterprise ,organizing and the process of sensemaking,article,high sensemaking educational reality education organize administration process
" people, corporates and globalisation ",journal of retailing and consumer services,journal,trade periodical retailing journal service customer retail consumer
" people, corporates and globalisation ",societies,journal,periodical organisation learn society britain great institution
 time series analysis ,the statistical sleuth: a course in methods of data analysis,book,course statistic statistical mathematical data method sleuth analysis lehrbuch
 health communication ,vaccine,journal,periodical vaccine vaccine
 physics for teaching secondary (7-10) ,introductory physics,book,high problem physic teach exercise etc study introductory
 advanced surgical techniques ,veterinary clinics of north america: small animal practice,journal,medicine animal periodical north veterinary practice clinic small america medical
 environmental technology for sustainability ,the organic gardener,journal,periodical gardening farm gardener australia organic
 environmental technology for sustainability ,renew : technology for a sustainable future,journal,energy sustainable renew future alternative renewable lifestyle development technology
" sustainability, ecology and communities ","a systems thinking approach to identify leverage points for sustainability: a case study in the cat ba biosphere reserve, vietnam",article,sustainable think development identify case leverage sustainability system ba problem reserve point approach vietnam biosphere study cat complex
 knowledge management and organisational learning ,management consulting: a guide to the profession,book,business consultant profession consult management make organisatieadvisering guide decision
 introduction to philosophy ,philosophy: basic readings,book,philosophy basic reading introduction god
 introduction to philosophy ,ethical theory: an anthology,book,moral ethic philosophy ethical anthology theory
 overseas aid and international development ,globalization and poverty: winners and losers,article,commercial economic economics winner history loser policy globalization consumer affair poverty
 overseas aid and international development ,encountering development: the making and unmaking of the third world,book,unmake third develop economic condition encounter development make history social world country 1945
 overseas aid and international development ,china and the changing context of development in sudan,article,change united china anzus state sudan development anniversary context
 cognitive processes ,cognitive psychology,book,cognitive textbook psychology
 teaching senior secondary english ,authentic assessment in the literature classroom,article,literature authentic base think assessment attribute classroom graduate critical problem learn
" ethics, responsibility and justice ",ethics,book,ethic bekennende christian author kirche
 molecular biology ,gene cloning and dna analysis: an introduction,book,nucleotide introduction dna molecular gene clone sequence analysis
 language for learning and teaching ,teaching english grammar: a handbook for australian teachers,book,handbook grammar teach teacher australian english australia education language study
 land and water management ,jenny arnolds perth wetlands resource book,book,arnold book w wetland perth resource australia wanneroo western jenny
 personality and performance ,"work, aging and retirement",journal,periodical economic employment health post retirement work retiree hygiene age aspect
 personality and performance ,group & organization management,journal,relation periodical sociology structure training management group organization
 personality and performance ,biology letters,journal,periodical letter biology recherche biologie riodiques research pe
 web metrics ,reflections on big data: just because it is accessible does not make it ethical,article,music reflection ethical big usage education analysis composition accessible data make
 web metrics ,"web social science: concepts, data and tools for social scientists in the digital age",book,internet computer network concept research web world aspect digital resource science science wide tool social data scientist age
 strategic research in international markets ,marketing research,book,manual marketing textbook management etc research handbook
 introduction to ict research methods ,information technology project management,book,technology management project microsoft information
 indigenous australia and the nation ,"coercive reconciliation: stabilise, normalise, exit aboriginal australia",book,race relation australian coercive reconciliation normalise australia stabilise aboriginal policy aspect exit political government
 veterinary structure and function iii ,handbook of veterinary neurology,book,neurology veterinary manual disease diagnosis etc nervous system handbook handbook
 veterinary structure and function iii ,the embryology of domestic animals: developmental mechanisms and malformations,book,livestock developmental embryology veterinary development malformation domestic animal embryo mechanism
 aboriginal and torres strait islander perspectives across the curriculum ,broken circles: fragmenting indigenous families 1800-2000,book,child australian fragment 2000 broken indigenous family circle history aboriginal policy 1800 australian treatment removal government
 accounting theory and accountability ,contemporary issues in accounting,book,accounting contemporary issue finance australian
 international management ,international business,journal,enterprise periodical business american trade corporation international
 strategic communication ,an introduction to public relations: from theory to practice,book,relation communication moral textbook introduction ethical series theory public practice aspect
 advanced criminology ,aggression and violent behavior,journal,behavior periodical crime aggression violent aggressiveness
" teaching, learning and working in culturally diverse environments ",the psychology of culture shock,book,interculturele shock psychology communicatie kulturpsychologie culture
 governance and politics in the 21st century ,studies in comparative international development,journal,periodical science comparative economische development ontwikkeling study social internationale international
 communication skills for undergraduate study ,international journal of emotional education,journal,journal emotional education international
 communication skills for undergraduate study ,pacific affairs,journal,relation periodical pacific east pan asia cooperation international affair
 principles and processes of interventions ,behavior analysis for lasting change,book,behavior modification teach last change material analysis
 europe under the dictators ,journal of contemporary history,journal,periodical century modern journal 20th contemporary 21st weltgeschichte history
 business of freelancing ,deriving market intelligence from microblogs,article,incl computational congress intelligence educational robotics technology derive market microblogs artificial
 business of freelancing ,the designers guide to business and careers: how to succeed on the job or on your own,book,business succeed economics guide designer graphic guidance art career vocational art commercial general job
 people and practice ,lifeplace: bioregional thought and practice,book,architecture thought landscape bioregional bioregionalism lifeplace practice art
 people and practice ,"biodiversity, endemism, sense of place, and public health: inter-relationships for australian inland aquatic systems",article,journal place inter sense aquatic endemism 1443 6124 biodiversity australian article inland health public relationship system
 principles of wildlife health ,pacific conservation biology,journal,periodical pacific land conservation biology area biodiversity use
 international marketing ,"global marketing : contemporary theory, practice, and cases",book,export case contemporary marketing study case theory global practice
 screen text ,what is film theory?: an introduction to contemporary debates,book,theory debate film aesthetic introduction contemporary art picture motion semiotics cinematography
 it professional practice ,ethics in information technology,book,business moral ethic ethical informationstechnik technology aspect information
 peoples history of south-east asia ,island of bali,book,island travel indonesia bali custom social description life
 wellbeing ,authentic happiness: using the new positive psychology to realize your potential for lasting fulfillment,book,fulfillment authentic last happiness psychology realize potential new conduct optimism use positive life
 wellbeing ,jmir mhealth and uhealth,journal,uhealth mhealth jmir
 public relations strategy ,rhetorical and critical approaches to public relations,book,relation entreprises moral rhetorical approach corporation ethical aspect publiques critical public aspect
 public relations strategy ,"international public relations: negotiating culture, identity, and power",book,intercultural relation communication negotiate globalization culture identity public power international
 principles of wildlife comparative pathology ,mechanisms of disease: a textbook of comparative general pathology,book,textbook disease comparative veterinary pathology general mechanism
 principles of wildlife comparative pathology ,infectious diseases of wild birds,book,wild infectious disease animal wildlife communicable infection bird
 principles of wildlife comparative pathology ,journal of wildlife diseases,journal,animal periodical dierenziekten journal disease malady riodiques wildlife animaux sauvages pe
 sustainable tourism ,international journal of hospitality & tourism administration,journal,periodical tourism industry journal management administration international hospitality
 approaches to the study of religion ,interpreting aboriginal religion: an historical account,book,ceremony totemism religion interpret gippsland warragul area aborigine account aboriginal map australian 10 rite historical sj55 e vic
 approaches to the study of religion ,before religion: a history of a modern concept,book,modern concept religion history kursbok australian umu
 approaches to the study of religion ,reader in comparative religion: an anthropological approach,book,reader godsdienstwetenschap comparative anthropological religion religion approach vergelijkende
 project in creative writing ,the oxford book of humorous prose: from william caxton to p.g. wodehouse : a conducted tour,book,literature oxford english wit prose wodehouse tour caxton humor william book conduct humorous american g p
 design thinking tools ,your service is your brand in action,article,drug popular service action work brand psychotropic
 supply chain management and logistics ,a framework for supply chains: logistics operations in the asia-pacific region,book,business logistics pacific framework chain textbook region asia area supply operation
 women in asian societies (oua) ,"power, process and participation: tools for change",book,develop politics change development individual tool social participation process country power community
 women in asian societies (oua) ,to bear any burden,article,business petroleum bear gasoline burden refining international
 women in asian societies (oua) ,culture and society in the asia-pacific,book,pacific society civilization custom social asia culture area life
 foundations of marketing ,"marketing: real people, real choices",book,choice real marketing people guidance australia vocational
 the developing mind ,"development of the ability to use recall to guide action, as indicated by infants performance on ab",article,performance indicate action development infant guide ability ab recall use
 introduction to the new testament ,the new testament: a historical introduction to the early christian writings,book,n early writing introduction historical testament new christian introduction bible
 modelling and simulation ,modeling and analysis of dynamic systems,book,engineering model model mathematical dynamical system dynamic system analysis
 sports psychology ,body image,journal,consciousness self image dissatifaction gender body difference
 documentary ,documentary screens: non-fiction film and television,book,film fiction police chris noonan film state program 1989 history television criticism documentary non screen
 documentary ,theorizing documentary,book,film discipline art language history criticism documentary journalism theorize
 work and well-being ,safety science,journal,industrial periodical safety science accident hygiene
 work and well-being ,european journal of operational research,journal,periodical tidsskrifter journal operasjonsanalyse operational research european operation
 advanced web communication project ,asian social science,journal,periodical science science asia social asian
 advanced web communication project ,the perception of donors on existing regulations and code of governance in singapore on charities and non-profit organizations  a conceptual study,article,charity conceptual regulation perception non code donor governance singapore exist organization study profit
 advanced web communication project ,"evaluating public relations: a guide to planning, research and measurement",book,relation planning measurement guide evaluate research public evaluation
 introduction to the old testament ,literary criticism of the old testament,book,interpretation literary etc old testament criticism pentateuch bible
 introduction to the old testament ,old testament parallels: laws and stories from the ancient near east,book,story near eastern literature law source east ancient old relation testament middle law parallel
 introduction to the old testament ,the study companion to old testament literature: an approach to the writings of pre-exilic and exilic israel,book,literature writing companion bible etc criticism interpretation exilic pre approach testament old study israel
" sustainability, ecology and communities ",systems research and behavioral science,journal,periodical science science psychology social research system theory system behavioral
 academic learning skills (oua) ,academic culture: a students guide to studying at university,book,orientation student skill student academic manual college etc study guide culture environment handbook study university
 academic learning skills (oua) ,what do commencing undergraduate students expect from first year university?,article,n expect first l u h undergraduate commence c student r year f e university p
 evidence based nursing practice ,journal of wound care,journal,wound periodical journal injury wound bedsore care
 evidence based nursing practice ,"ajn, american journal of nursing",journal,periodical american nurse journal ajn nursing
 pathological basis of disease ,rubins pathology: clinicopathologic foundations of medicine,book,medicine pathologie pathology clinicopathologic process foundation pathologic rubins
 case based inquiry acute care perspectives 1 ,understanding pathophysiology,book,pathological pathophysiology pathology physiology understand
 case based inquiry acute care perspectives 1 ,medical-surgical nursing: critical thinking for person-centred care,book,centre think care room critical operating person surgical medical nursing
 comparative governance and public administration ,polis: an introduction to the ancient greek city-state,book,greece state polis introduction city state city town ancient greek
 transformations in the global order ,globalizations,journal,periodical economische ontwikkeling globalization globalization
 dynamics of cultural diversity in the workplace and the community ,journal of leadership & organizational studies,journal,periodical organizational journal management study leadership
 dynamics of cultural diversity in the workplace and the community ,scandinavian journal of management,journal,industrial periodical scandinavia journal scandinavian management
 academic learning skills ,communication skills guidebook,book,student communication skill write report college education guidebook
" society, culture and ecology in asia ",time,journal,foreign periodical politics time news history world
" society, culture and ecology in asia ","culture and the question of rights: forests, coasts, and seas in southeast asia",book,condition right question southeast coast asia environmental land tenure sea policy culture right property forest government
 teaching english in secondary schools ,sport in society,journal,periodical economic society state sport sport social aspect
" terrorists, gangsters and the state ",political geography,journal,political boundary geography
